Year,Month,Date,Brand,Product_Gender,Style_Name,Color,Stock_No,Width,Size,Product_Class,Billing_Name,Pairs
2017,8,08/25/2017,Sofft,F,Barris,Black,1108871,M,080,Sh,Novus Inc,2
2017,8,08/25/2017,Sofft,F,Barris,Black,1108871,M,100,Sh,Dillards Department Store Inc,10
2017,8,08/25/2017,Sofft,F,Barris,Smoke,1108891,M,060,Sh,Novus Inc,1
2017,8,08/25/2017,Sofft,F,Barris,Smoke,1108891,M,070,Sh,The Shoe Box,1
2017,8,08/25/2017,Sofft,F,Barris,Smoke,1108891,M,110,Sh,Dillards Department Store Inc,2
2017,8,08/28/2017,Sofft,F,Barris,Black,1108871,M,100,Sh,Dillards Department Store Inc,6
2017,8,08/29/2017,Sofft,F,Barris,Black,1108871,M,060,Sh,"I. Perlis & Son, Inc. Dba/",1
2017,8,08/29/2017,Sofft,F,Barris,Black,1108871,M,065,Sh,Hedi's Shoes,1
2017,8,08/29/2017,Sofft,F,Barris,Black,1108871,M,095,Sh,Dillards Department Store Inc,30
2017,8,08/29/2017,Sofft,F,Barris,Black,1108871,M,100,Sh,Hedi's Shoes,1
2017,8,08/29/2017,Sofft,F,Barris,Smoke,1108891,M,075,Sh,"I. Perlis & Son, Inc. Dba/",2
2017,8,08/29/2017,Sofft,F,Barris,Smoke,1108891,M,085,Sh,"I. Perlis & Son, Inc. Dba/",1
2017,8,08/29/2017,Sofft,F,Barris,Smoke,1108891,M,100,Sh,Dillards Department Store Inc,30
2017,8,08/30/2017,Sofft,F,Barris,Black,1108871,M,070,Sh,La Vida Group Inc,1
2017,9,09/01/2017,Sofft,F,Barris,Smoke,1108891,M,080,Sh,Vision/Shoeline.Com,1
2017,9,09/06/2017,Sofft,F,Barris,Black,1108871,M,080,Sh,Vision/Sofftshoe.Com,2
2017,9,09/07/2017,Sofft,F,Barris,Black,1108871,M,065,Sh,Paloma Tannery Llc,1
2017,9,09/07/2017,Sofft,F,Barris,Smoke,1108891,M,060,Sh,Paloma Tannery Llc,1
2017,9,09/07/2017,Sofft,F,Barris,Smoke,1108891,M,090,Sh,Paloma Tannery Llc,1
2017,9,09/07/2017,Sofft,F,Barris,Smoke,1108891,M,100,Sh,Nordstrom,1
2017,9,09/08/2017,Sofft,F,Barris,Black,1108871,M,090,Sh,"J Laurie Shoe Boutique, Llc",1
2017,9,09/08/2017,Sofft,F,Barris,Smoke,1108891,M,060,Sh,Poverty Flatts Dba,1
2017,9,09/11/2017,Sofft,F,Barris,Black,1108871,M,090,Sh,Island Sport Llc,1
2017,9,09/12/2017,Sofft,F,Barris,Black,1108871,M,080,Sh,Footsmart,1
